engine;iter;model;width;depth;int_delay;ext_delay;model_time;runner_time;sim_time;total_time
xdevs-rs-no_std-f64;4;LI;4;26;0;0;0.000385;1.5e-05;0.000627;0.001027
xdevs-rs-no_std-f64;5;LI;4;26;0;0;0.000386;1.5e-05;0.000627;0.001028
xdevs-rs-no_std-f64;6;LI;4;26;0;0;0.000385;1.5e-05;0.000627;0.001027
xdevs-rs-no_std-f64;7;LI;4;26;0;0;0.000385;1.5e-05;0.000627;0.001027
xdevs-rs-no_std-f64;8;LI;4;26;0;0;0.000386;1.6e-05;0.000627;0.001029
xdevs-rs-no_std-f64;9;LI;4;26;0;0;0.000386;1.5e-05;0.000628;0.001029
xdevs-rs-no_std-f64;0;LI;4;28;0;0;0.000417;1.8e-05;0.000661;0.001096
xdevs-rs-no_std-f64;1;LI;4;28;0;0;0.000416;1.9e-05;0.000661;0.001096
xdevs-rs-no_std-f64;2;LI;4;28;0;0;0.000416;1.8e-05;0.000661;0.001095
xdevs-rs-no_std-f64;3;LI;4;28;0;0;0.000416;1.8e-05;0.000661;0.001095
xdevs-rs-no_std-f64;4;LI;4;28;0;0;0.000416;1.8e-05;0.000661;0.001095
xdevs-rs-no_std-f64;5;LI;4;28;0;0;0.000416;1.8e-05;0.000661;0.001095
xdevs-rs-no_std-f64;6;LI;4;28;0;0;0.000416;1.9e-05;0.000661;0.001096
xdevs-rs-no_std-f64;7;LI;4;28;0;0;0.000416;1.9e-05;0.000661;0.001096
xdevs-rs-no_std-f64;8;LI;4;28;0;0;0.000416;1.8e-05;0.000661;0.001095
xdevs-rs-no_std-f64;9;LI;4;28;0;0;0.000416;1.9e-05;0.000661;0.001096
xdevs-rs-no_std-f64;0;LI;4;30;0;0;0.000443;1.8e-05;0.0007;0.001161
xdevs-rs-no_std-f64;1;LI;4;30;0;0;0.000443;1.7e-05;0.0007;0.00116
xdevs-rs-no_std-f64;2;LI;4;30;0;0;0.000444;1.8e-05;0.0007;0.001162
xdevs-rs-no_std-f64;3;LI;4;30;0;0;0.000444;1.8e-05;0.0007;0.001162
xdevs-rs-no_std-f64;4;LI;4;30;0;0;0.000443;1.7e-05;0.0007;0.00116
xdevs-rs-no_std-f64;5;LI;4;30;0;0;0.000444;1.8e-05;0.0007;0.001162
xdevs-rs-no_std-f64;6;LI;4;30;0;0;0.000443;1.8e-05;0.0007;0.001161
xdevs-rs-no_std-f64;7;LI;4;30;0;0;0.000444;1.8e-05;0.0007;0.001162
xdevs-rs-no_std-f64;8;LI;4;30;0;0;0.000444;1.8e-05;0.0007;0.001162
xdevs-rs-no_std-f64;9;LI;4;30;0;0;0.000443;1.7e-05;0.0007;0.00116
xdevs-rs-no_std-f64;0;LI;6;2;0;0;5.6e-05;1.9e-05;0.000176;0.000251
xdevs-rs-no_std-f64;1;LI;6;2;0;0;5.6e-05;1.8e-05;0.000177;0.000251
xdevs-rs-no_std-f64;2;LI;6;2;0;0;5.6e-05;1.9e-05;0.000176;0.000251
xdevs-rs-no_std-f64;3;LI;6;2;0;0;5.6e-05;1.8e-05;0.000177;0.000251
xdevs-rs-no_std-f64;4;LI;6;2;0;0;5.5e-05;1.8e-05;0.000177;0.00025
xdevs-rs-no_std-f64;5;LI;6;2;0;0;5.6e-05;1.8e-05;0.000177;0.000251
xdevs-rs-no_std-f64;6;LI;6;2;0;0;5.6e-05;1.9e-05;0.000176;0.000251
xdevs-rs-no_std-f64;7;LI;6;2;0;0;5.6e-05;1.8e-05;0.000177;0.000251
xdevs-rs-no_std-f64;8;LI;6;2;0;0;5.6e-05;1.9e-05;0.000176;0.000251
xdevs-rs-no_std-f64;9;LI;6;2;0;0;5.6e-05;1.9e-05;0.000176;0.000251
xdevs-rs-no_std-f64;0;LI;6;4;0;0;8.5e-05;1.5e-05;0.000235;0.000335
xdevs-rs-no_std-f64;1;LI;6;4;0;0;8.6e-05;1.5e-05;0.000235;0.000336
xdevs-rs-no_std-f64;2;LI;6;4;0;0;8.6e-05;1.6e-05;0.000234;0.000336
xdevs-rs-no_std-f64;3;LI;6;4;0;0;8.6e-05;1.6e-05;0.000234;0.000336
xdevs-rs-no_std-f64;4;LI;6;4;0;0;8.6e-05;1.5e-05;0.000235;0.000336
xdevs-rs-no_std-f64;5;LI;6;4;0;0;8.6e-05;1.6e-05;0.000235;0.000337
xdevs-rs-no_std-f64;6;LI;6;4;0;0;8.6e-05;1.6e-05;0.000234;0.000336
xdevs-rs-no_std-f64;7;LI;6;4;0;0;8.6e-05;1.6e-05;0.000234;0.000336
xdevs-rs-no_std-f64;8;LI;6;4;0;0;8.5e-05;1.5e-05;0.000235;0.000335
xdevs-rs-no_std-f64;9;LI;6;4;0;0;8.5e-05;1.5e-05;0.000235;0.000335
xdevs-rs-no_std-f64;0;LI;6;6;0;0;0.000119;1.9e-05;0.000288;0.000426
xdevs-rs-no_std-f64;1;LI;6;6;0;0;0.000119;1.9e-05;0.000287;0.000425
xdevs-rs-no_std-f64;2;LI;6;6;0;0;0.000119;1.9e-05;0.000288;0.000426
xdevs-rs-no_std-f64;3;LI;6;6;0;0;0.000119;1.9e-05;0.000288;0.000426
xdevs-rs-no_std-f64;4;LI;6;6;0;0;0.000118;1.9e-05;0.000287;0.000424
xdevs-rs-no_std-f64;5;LI;6;6;0;0;0.000118;1.9e-05;0.000287;0.000424
xdevs-rs-no_std-f64;6;LI;6;6;0;0;0.000118;1.9e-05;0.000287;0.000424
xdevs-rs-no_std-f64;7;LI;6;6;0;0;0.000119;1.9e-05;0.000287;0.000425
xdevs-rs-no_std-f64;8;LI;6;6;0;0;0.000119;1.9e-05;0.000288;0.000426
xdevs-rs-no_std-f64;9;LI;6;6;0;0;0.000118;1.9e-05;0.000287;0.000424
xdevs-rs-no_std-f64;0;LI;6;8;0;0;0.000149;2.1e-05;0.000346;0.000516
xdevs-rs-no_std-f64;1;LI;6;8;0;0;0.000149;2e-05;0.000346;0.000515
xdevs-rs-no_std-f64;2;LI;6;8;0;0;0.000149;2e-05;0.000346;0.000515
xdevs-rs-no_std-f64;3;LI;6;8;0;0;0.000149;2e-05;0.000346;0.000515
xdevs-rs-no_std-f64;4;LI;6;8;0;0;0.000149;2e-05;0.000346;0.000515
xdevs-rs-no_std-f64;5;LI;6;8;0;0;0.00015;2e-05;0.000346;0.000516
xdevs-rs-no_std-f64;6;LI;6;8;0;0;0.000149;2.1e-05;0.000346;0.000516
xdevs-rs-no_std-f64;7;LI;6;8;0;0;0.00015;2.1e-05;0.000346;0.000517
xdevs-rs-no_std-f64;8;LI;6;8;0;0;0.00015;2.1e-05;0.000346;0.000517
xdevs-rs-no_std-f64;9;LI;6;8;0;0;0.000149;2e-05;0.000346;0.000515
xdevs-rs-no_std-f64;0;LI;6;10;0;0;0.000177;1.6e-05;0.000408;0.000601
xdevs-rs-no_std-f64;1;LI;6;10;0;0;0.000177;1.5e-05;0.000408;0.0006
xdevs-rs-no_std-f64;2;LI;6;10;0;0;0.000177;1.6e-05;0.000408;0.000601
xdevs-rs-no_std-f64;3;LI;6;10;0;0;0.000177;1.5e-05;0.000409;0.000601
xdevs-rs-no_std-f64;4;LI;6;10;0;0;0.000176;1.5e-05;0.000409;0.0006
xdevs-rs-no_std-f64;5;LI;6;10;0;0;0.000177;1.6e-05;0.000408;0.000601
xdevs-rs-no_std-f64;6;LI;6;10;0;0;0.000176;1.5e-05;0.000409;0.0006
xdevs-rs-no_std-f64;7;LI;6;10;0;0;0.000177;1.6e-05;0.000408;0.000601
xdevs-rs-no_std-f64;8;LI;6;10;0;0;0.000177;1.5e-05;0.000409;0.000601
xdevs-rs-no_std-f64;9;LI;6;10;0;0;0.000177;1.6e-05;0.000408;0.000601
xdevs-rs-no_std-f64;0;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;1;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;2;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;3;LI;6;12;0;0;0.000208;1.9e-05;0.000462;0.000689
xdevs-rs-no_std-f64;4;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;5;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;6;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;7;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;8;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;9;LI;6;12;0;0;0.000209;1.9e-05;0.000462;0.00069
xdevs-rs-no_std-f64;0;LI;6;14;0;0;0.000241;1.8e-05;0.00052;0.000779
xdevs-rs-no_std-f64;1;LI;6;14;0;0;0.00024;1.8e-05;0.000521;0.000779
xdevs-rs-no_std-f64;2;LI;6;14;0;0;0.000241;1.8e-05;0.00052;0.000779
xdevs-rs-no_std-f64;3;LI;6;14;0;0;0.000241;1.8e-05;0.00052;0.000779
xdevs-rs-no_std-f64;4;LI;6;14;0;0;0.000241;1.9e-05;0.000521;0.000781
xdevs-rs-no_std-f64;5;LI;6;14;0;0;0.000241;1.9e-05;0.000521;0.000781
xdevs-rs-no_std-f64;6;LI;6;14;0;0;0.000241;1.8e-05;0.00052;0.000779
xdevs-rs-no_std-f64;7;LI;6;14;0;0;0.00024;1.8e-05;0.00052;0.000778
xdevs-rs-no_std-f64;8;LI;6;14;0;0;0.000241;1.9e-05;0.00052;0.00078
xdevs-rs-no_std-f64;9;LI;6;14;0;0;0.000241;1.8e-05;0.00052;0.000779
xdevs-rs-no_std-f64;0;LI;6;16;0;0;0.00027;1.6e-05;0.000582;0.000868
xdevs-rs-no_std-f64;1;LI;6;16;0;0;0.00027;1.6e-05;0.000581;0.000867
xdevs-rs-no_std-f64;2;LI;6;16;0;0;0.00027;1.6e-05;0.000581;0.000867
xdevs-rs-no_std-f64;3;LI;6;16;0;0;0.00027;1.6e-05;0.000581;0.000867
xdevs-rs-no_std-f64;4;LI;6;16;0;0;0.00027;1.6e-05;0.000582;0.000868
xdevs-rs-no_std-f64;5;LI;6;16;0;0;0.00027;1.6e-05;0.000582;0.000868
xdevs-rs-no_std-f64;6;LI;6;16;0;0;0.00027;1.6e-05;0.000581;0.000867
xdevs-rs-no_std-f64;7;LI;6;16;0;0;0.00027;1.6e-05;0.000582;0.000868
xdevs-rs-no_std-f64;8;LI;6;16;0;0;0.00027;1.6e-05;0.000582;0.000868
xdevs-rs-no_std-f64;9;LI;6;16;0;0;0.00027;1.6e-05;0.000581;0.000867
xdevs-rs-no_std-f64;0;LI;6;18;0;0;0.000299;2e-05;0.000641;0.00096
xdevs-rs-no_std-f64;1;LI;6;18;0;0;0.000299;2e-05;0.000641;0.00096
xdevs-rs-no_std-f64;2;LI;6;18;0;0;0.000299;2e-05;0.000642;0.000961
xdevs-rs-no_std-f64;3;LI;6;18;0;0;0.000299;2e-05;0.000642;0.000961
xdevs-rs-no_std-f64;4;LI;6;18;0;0;0.000299;2.1e-05;0.000642;0.000962
xdevs-rs-no_std-f64;5;LI;6;18;0;0;0.000299;2.1e-05;0.000642;0.000962
xdevs-rs-no_std-f64;6;LI;6;18;0;0;0.000299;2e-05;0.000642;0.000961
xdevs-rs-no_std-f64;7;LI;6;18;0;0;0.000299;2e-05;0.000642;0.000961
xdevs-rs-no_std-f64;8;LI;6;18;0;0;0.000299;2.1e-05;0.000642;0.000962
xdevs-rs-no_std-f64;9;LI;6;18;0;0;0.000299;2.1e-05;0.000642;0.000962
xdevs-rs-no_std-f64;0;LI;6;20;0;0;0.000327;1.5e-05;0.000705;0.001047
xdevs-rs-no_std-f64;1;LI;6;20;0;0;0.000327;1.5e-05;0.000705;0.001047
xdevs-rs-no_std-f64;2;LI;6;20;0;0;0.000327;1.6e-05;0.000704;0.001047
xdevs-rs-no_std-f64;3;LI;6;20;0;0;0.000326;1.5e-05;0.000704;0.001045
xdevs-rs-no_std-f64;4;LI;6;20;0;0;0.000327;1.5e-05;0.000705;0.001047
xdevs-rs-no_std-f64;5;LI;6;20;0;0;0.000326;1.5e-05;0.000704;0.001045
xdevs-rs-no_std-f64;6;LI;6;20;0;0;0.000327;1.5e-05;0.000705;0.001047
xdevs-rs-no_std-f64;7;LI;6;20;0;0;0.000326;1.5e-05;0.000705;0.001046
xdevs-rs-no_std-f64;8;LI;6;20;0;0;0.000327;1.5e-05;0.000704;0.001046
xdevs-rs-no_std-f64;9;LI;6;20;0;0;0.000327;1.6e-05;0.000704;0.001047
xdevs-rs-no_std-f64;0;LI;6;22;0;0;0.000357;1.6e-05;0.000757;0.00113
xdevs-rs-no_std-f64;1;LI;6;22;0;0;0.000357;1.6e-05;0.000757;0.00113
xdevs-rs-no_std-f64;2;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;3;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;4;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;5;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;6;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;7;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;8;LI;6;22;0;0;0.000357;1.7e-05;0.000758;0.001132
xdevs-rs-no_std-f64;9;LI;6;22;0;0;0.000357;1.7e-05;0.000757;0.001131
xdevs-rs-no_std-f64;0;LI;6;24;0;0;0.00039;1.8e-05;0.000818;0.001226
xdevs-rs-no_std-f64;1;LI;6;24;0;0;0.000391;1.8e-05;0.000817;0.001226
xdevs-rs-no_std-f64;2;LI;6;24;0;0;0.00039;1.8e-05;0.000817;0.001225
xdevs-rs-no_std-f64;3;LI;6;24;0;0;0.00039;1.9e-05;0.000817;0.001226
xdevs-rs-no_std-f64;4;LI;6;24;0;0;0.00039;1.8e-05;0.000817;0.001225
xdevs-rs-no_std-f64;5;LI;6;24;0;0;0.00039;1.9e-05;0.000817;0.001226
xdevs-rs-no_std-f64;6;LI;6;24;0;0;0.00039;1.9e-05;0.000817;0.001226
xdevs-rs-no_std-f64;7;LI;6;24;0;0;0.00039;1.8e-05;0.000818;0.001226
xdevs-rs-no_std-f64;8;LI;6;24;0;0;0.00039;1.9e-05;0.000817;0.001226
xdevs-rs-no_std-f64;9;LI;6;24;0;0;0.000391;1.8e-05;0.000817;0.001226
xdevs-rs-no_std-f64;0;LI;6;26;0;0;0.000418;1.5e-05;0.000881;0.001314
xdevs-rs-no_std-f64;1;LI;6;26;0;0;0.000419;1.5e-05;0.00088;0.001314
xdevs-rs-no_std-f64;2;LI;6;26;0;0;0.000418;1.6e-05;0.000881;0.001315
xdevs-rs-no_std-f64;3;LI;6;26;0;0;0.000418;1.6e-05;0.00088;0.001314
xdevs-rs-no_std-f64;4;LI;6;26;0;0;0.000418;1.5e-05;0.000881;0.001314
xdevs-rs-no_std-f64;5;LI;6;26;0;0;0.000418;1.6e-05;0.00088;0.001314
xdevs-rs-no_std-f64;6;LI;6;26;0;0;0.000418;1.5e-05;0.00088;0.001313
xdevs-rs-no_std-f64;7;LI;6;26;0;0;0.000419;1.5e-05;0.000881;0.001315
xdevs-rs-no_std-f64;8;LI;6;26;0;0;0.000418;1.5e-05;0.000881;0.001314
xdevs-rs-no_std-f64;9;LI;6;26;0;0;0.000418;1.6e-05;0.00088;0.001314
xdevs-rs-no_std-f64;0;LI;6;28;0;0;0.000451;2e-05;0.000935;0.001406
xdevs-rs-no_std-f64;1;LI;6;28;0;0;0.000451;2e-05;0.000934;0.001405
xdevs-rs-no_std-f64;2;LI;6;28;0;0;0.000452;2e-05;0.000934;0.001406
xdevs-rs-no_std-f64;3;LI;6;28;0;0;0.000452;2e-05;0.000934;0.001406
xdevs-rs-no_std-f64;4;LI;6;28;0;0;0.000452;1.9e-05;0.000934;0.001405
xdevs-rs-no_std-f64;5;LI;6;28;0;0;0.000452;2e-05;0.000934;0.001406
xdevs-rs-no_std-f64;6;LI;6;28;0;0;0.000451;2e-05;0.000935;0.001406
xdevs-rs-no_std-f64;7;LI;6;28;0;0;0.000452;1.9e-05;0.000934;0.001405
xdevs-rs-no_std-f64;8;LI;6;28;0;0;0.000452;2e-05;0.000934;0.001406
xdevs-rs-no_std-f64;9;LI;6;28;0;0;0.000452;1.9e-05;0.000934;0.001405
xdevs-rs-no_std-f64;0;LI;6;30;0;0;0.000482;1.8e-05;0.000995;0.001495
xdevs-rs-no_std-f64;1;LI;6;30;0;0;0.000483;1.7e-05;0.000996;0.001496
xdevs-rs-no_std-f64;2;LI;6;30;0;0;0.000482;1.7e-05;0.000996;0.001495
xdevs-rs-no_std-f64;3;LI;6;30;0;0;0.000483;1.7e-05;0.000996;0.001496
xdevs-rs-no_std-f64;4;LI;6;30;0;0;0.000482;1.7e-05;0.000995;0.001494
xdevs-rs-no_std-f64;5;LI;6;30;0;0;0.000482;1.8e-05;0.000995;0.001495
xdevs-rs-no_std-f64;6;LI;6;30;0;0;0.000482;1.7e-05;0.000995;0.001494
xdevs-rs-no_std-f64;7;LI;6;30;0;0;0.000482;1.7e-05;0.000995;0.001494
xdevs-rs-no_std-f64;8;LI;6;30;0;0;0.000482;1.8e-05;0.000995;0.001495
xdevs-rs-no_std-f64;9;LI;6;30;0;0;0.000483;1.7e-05;0.000996;0.001496
xdevs-rs-no_std-f64;0;LI;8;2;0;0;5.7e-05;1.9e-05;0.000185;0.000261
xdevs-rs-no_std-f64;1;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;2;LI;8;2;0;0;5.7e-05;1.9e-05;0.000185;0.000261
xdevs-rs-no_std-f64;3;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;4;LI;8;2;0;0;5.7e-05;1.8e-05;0.000184;0.000259
xdevs-rs-no_std-f64;5;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;6;LI;8;2;0;0;5.6e-05;1.9e-05;0.000184;0.000259
xdevs-rs-no_std-f64;7;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;8;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;9;LI;8;2;0;0;5.7e-05;1.9e-05;0.000184;0.00026
xdevs-rs-no_std-f64;0;LI;8;4;0;0;9.1e-05;1.6e-05;0.00026;0.000367
xdevs-rs-no_std-f64;1;LI;8;4;0;0;9e-05;1.6e-05;0.00026;0.000366
xdevs-rs-no_std-f64;2;LI;8;4;0;0;9e-05;1.6e-05;0.00026;0.000366
xdevs-rs-no_std-f64;3;LI;8;4;0;0;9e-05;1.6e-05;0.00026;0.000366
xdevs-rs-no_std-f64;4;LI;8;4;0;0;9e-05;1.6e-05;0.000259;0.000365
xdevs-rs-no_std-f64;5;LI;8;4;0;0;9.1e-05;1.6e-05;0.00026;0.000367
xdevs-rs-no_std-f64;6;LI;8;4;0;0;9e-05;1.6e-05;0.00026;0.000366
xdevs-rs-no_std-f64;7;LI;8;4;0;0;9e-05;1.6e-05;0.00026;0.000366
xdevs-rs-no_std-f64;8;LI;8;4;0;0;9.1e-05;1.6e-05;0.00026;0.000367
xdevs-rs-no_std-f64;9;LI;8;4;0;0;9.1e-05;1.6e-05;0.00026;0.000367
xdevs-rs-no_std-f64;0;LI;8;6;0;0;0.000127;1.9e-05;0.00033;0.000476
xdevs-rs-no_std-f64;1;LI;8;6;0;0;0.000127;1.9e-05;0.00033;0.000476
xdevs-rs-no_std-f64;2;LI;8;6;0;0;0.000127;2e-05;0.00033;0.000477
xdevs-rs-no_std-f64;3;LI;8;6;0;0;0.000127;2e-05;0.00033;0.000477
xdevs-rs-no_std-f64;4;LI;8;6;0;0;0.000127;1.9e-05;0.00033;0.000476
xdevs-rs-no_std-f64;5;LI;8;6;0;0;0.000127;2e-05;0.00033;0.000477
xdevs-rs-no_std-f64;6;LI;8;6;0;0;0.000127;1.9e-05;0.00033;0.000476
xdevs-rs-no_std-f64;7;LI;8;6;0;0;0.000127;1.9e-05;0.00033;0.000476
xdevs-rs-no_std-f64;8;LI;8;6;0;0;0.000127;2e-05;0.000331;0.000478
xdevs-rs-no_std-f64;9;LI;8;6;0;0;0.000127;2e-05;0.00033;0.000477
xdevs-rs-no_std-f64;0;LI;8;8;0;0;0.000161;2e-05;0.000406;0.000587
xdevs-rs-no_std-f64;1;LI;8;8;0;0;0.000161;2.1e-05;0.000406;0.000588
xdevs-rs-no_std-f64;2;LI;8;8;0;0;0.000161;2.1e-05;0.000405;0.000587
xdevs-rs-no_std-f64;3;LI;8;8;0;0;0.000161;2e-05;0.000406;0.000587
xdevs-rs-no_std-f64;4;LI;8;8;0;0;0.000162;2.1e-05;0.000405;0.000588
xdevs-rs-no_std-f64;5;LI;8;8;0;0;0.000161;2.1e-05;0.000406;0.000588
xdevs-rs-no_std-f64;6;LI;8;8;0;0;0.000161;2e-05;0.000406;0.000587
xdevs-rs-no_std-f64;7;LI;8;8;0;0;0.000161;2.1e-05;0.000406;0.000588
xdevs-rs-no_std-f64;8;LI;8;8;0;0;0.000161;2.1e-05;0.000406;0.000588
xdevs-rs-no_std-f64;9;LI;8;8;0;0;0.000161;2e-05;0.000406;0.000587
xdevs-rs-no_std-f64;0;LI;8;10;0;0;0.000192;1.6e-05;0.000486;0.000694
xdevs-rs-no_std-f64;1;LI;8;10;0;0;0.000192;1.6e-05;0.000486;0.000694
xdevs-rs-no_std-f64;2;LI;8;10;0;0;0.000192;1.5e-05;0.000486;0.000693
xdevs-rs-no_std-f64;3;LI;8;10;0;0;0.000192;1.6e-05;0.000486;0.000694
xdevs-rs-no_std-f64;4;LI;8;10;0;0;0.000192;1.6e-05;0.000485;0.000693
xdevs-rs-no_std-f64;5;LI;8;10;0;0;0.000192;1.6e-05;0.000486;0.000694
xdevs-rs-no_std-f64;6;LI;8;10;0;0;0.000192;1.6e-05;0.000485;0.000693
xdevs-rs-no_std-f64;7;LI;8;10;0;0;0.000192;1.6e-05;0.000485;0.000693
xdevs-rs-no_std-f64;8;LI;8;10;0;0;0.000192;1.6e-05;0.000485;0.000693
xdevs-rs-no_std-f64;9;LI;8;10;0;0;0.000192;1.6e-05;0.000485;0.000693
xdevs-rs-no_std-f64;0;LI;8;12;0;0;0.000227;1.9e-05;0.000556;0.000802
xdevs-rs-no_std-f64;1;LI;8;12;0;0;0.000228;2e-05;0.000556;0.000804
xdevs-rs-no_std-f64;2;LI;8;12;0;0;0.000228;2e-05;0.000556;0.000804
xdevs-rs-no_std-f64;3;LI;8;12;0;0;0.000227;1.9e-05;0.000556;0.000802
xdevs-rs-no_std-f64;4;LI;8;12;0;0;0.000227;1.9e-05;0.000556;0.000802
xdevs-rs-no_std-f64;5;LI;8;12;0;0;0.000227;1.9e-05;0.000556;0.000802
xdevs-rs-no_std-f64;6;LI;8;12;0;0;0.000228;2e-05;0.000556;0.000804
xdevs-rs-no_std-f64;7;LI;8;12;0;0;0.000227;1.9e-05;0.000556;0.000802
xdevs-rs-no_std-f64;8;LI;8;12;0;0;0.000228;2e-05;0.000556;0.000804
xdevs-rs-no_std-f64;9;LI;8;12;0;0;0.000228;1.9e-05;0.000556;0.000803
xdevs-rs-no_std-f64;0;LI;8;14;0;0;0.000262;1.9e-05;0.000631;0.000912
xdevs-rs-no_std-f64;1;LI;8;14;0;0;0.000262;1.9e-05;0.000632;0.000913
xdevs-rs-no_std-f64;2;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;3;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;4;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;5;LI;8;14;0;0;0.000263;1.8e-05;0.000631;0.000912
xdevs-rs-no_std-f64;6;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;7;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;8;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;9;LI;8;14;0;0;0.000263;1.9e-05;0.000632;0.000914
xdevs-rs-no_std-f64;0;LI;8;16;0;0;0.000296;1.6e-05;0.000711;0.001023
xdevs-rs-no_std-f64;1;LI;8;16;0;0;0.000295;1.7e-05;0.000711;0.001023
xdevs-rs-no_std-f64;2;LI;8;16;0;0;0.000295;1.6e-05;0.000711;0.001022
xdevs-rs-no_std-f64;3;LI;8;16;0;0;0.000295;1.6e-05;0.000711;0.001022
xdevs-rs-no_std-f64;4;LI;8;16;0;0;0.000296;1.6e-05;0.000711;0.001023
xdevs-rs-no_std-f64;5;LI;8;16;0;0;0.000296;1.6e-05;0.000711;0.001023
xdevs-rs-no_std-f64;6;LI;8;16;0;0;0.000295;1.6e-05;0.000711;0.001022
xdevs-rs-no_std-f64;7;LI;8;16;0;0;0.000295;1.6e-05;0.000711;0.001022
xdevs-rs-no_std-f64;8;LI;8;16;0;0;0.000296;1.6e-05;0.000711;0.001023
xdevs-rs-no_std-f64;9;LI;8;16;0;0;0.000295;1.6e-05;0.000711;0.001022
xdevs-rs-no_std-f64;0;LI;8;18;0;0;0.000328;2.1e-05;0.000788;0.001137
xdevs-rs-no_std-f64;1;LI;8;18;0;0;0.000328;2.1e-05;0.000788;0.001137
xdevs-rs-no_std-f64;2;LI;8;18;0;0;0.000328;2.1e-05;0.000789;0.001138
xdevs-rs-no_std-f64;3;LI;8;18;0;0;0.000328;2.1e-05;0.000789;0.001138
xdevs-rs-no_std-f64;4;LI;8;18;0;0;0.000328;2.1e-05;0.000788;0.001137
xdevs-rs-no_std-f64;5;LI;8;18;0;0;0.000328;2.1e-05;0.000788;0.001137
xdevs-rs-no_std-f64;6;LI;8;18;0;0;0.000328;2e-05;0.000788;0.001136
xdevs-rs-no_std-f64;7;LI;8;18;0;0;0.000328;2.1e-05;0.000788;0.001137
xdevs-rs-no_std-f64;8;LI;8;18;0;0;0.000328;2.1e-05;0.000789;0.001138
xdevs-rs-no_std-f64;9;LI;8;18;0;0;0.000328;2.1e-05;0.000789;0.001138
xdevs-rs-no_std-f64;0;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;1;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;2;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;3;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;4;LI;8;20;0;0;0.00036;1.6e-05;0.000868;0.001244
xdevs-rs-no_std-f64;5;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;6;LI;8;20;0;0;0.000359;1.6e-05;0.000869;0.001244
xdevs-rs-no_std-f64;7;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;8;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;9;LI;8;20;0;0;0.000359;1.6e-05;0.000868;0.001243
xdevs-rs-no_std-f64;0;LI;8;22;0;0;0.000393;1.7e-05;0.000939;0.001349
xdevs-rs-no_std-f64;1;LI;8;22;0;0;0.000393;1.8e-05;0.000939;0.00135
xdevs-rs-no_std-f64;2;LI;8;22;0;0;0.000393;1.8e-05;0.000939;0.00135
